studentAnswer	referenceAnswer	ref_1	ref_2	accuracy
The cells use Cell Defussion	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
The cell membrane creates a barrier for all things entering or exiting the cell. The golgi body works as a pack mule to move proteins throughout the cell. The cilia or flagella are finger-like structures used to move objects.	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
how much water gets in the cell.it let's oxygen in	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
it helps the cells move, it also helps take out bad baccterrai	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
Three processes used by cells to control the movement of substances across the cell membrane are trna nuclie and mrna.	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
Organelle,Membrane, and Protist	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
-selective penetration; where a cell decides which substances can enter and which can not (?)-cilia; hair-like structures that move the cell (?)-flagellum; also hair-like structures that move the cell (?)	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	1
Osmosis is one way cells move water across its membrane. Osmosis is the diffusion of water. Diffusion is when molecules move from a high concentration to a low concentration across the cell membrane. Another way is by facilitated diffusion. Facilitated diffusion is when the molecules move from a low concentration to a high concentration, against the concentration gradient. This type of diffusion requires ATP. A third way molecules cross the cell membrane is by exocytosis. Exocytosis is when a cell releases waste out of the cell. This process occurs by diffusion.	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	2
1. ACTIVE transport- moveing substances acroos the membrain that requiers energy 2. passive transport- moves matereals acrose the membrain, requiers no energy	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	2
they use their tail for movement.proteinsnucleus	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
One prosses of moving substances across a cell is Osmosis. This is when water masses through the cell membrane.	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	1
Some cells use the cell wall as a barrier, to allow or block certain sustances from coming in.  Other particles may be too large to come through by themselves, so other cells will absorb them and carry them through.  Other cells may use osmosis as a means of transporting or disposing of certain sustances.	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
-mRNA carries out messages throughout the cell-tRNA transfers energies throughout the cell-rRNA reproduces	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
one part opens and kinda suck it in and another part filters to keep the bad thing out and then the first part which is the cell membrane closes back up.	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
The holes in a cell membrane let proteins and other good or bad things that cells need into and out of the cell by opening and closing.The nucleous tells the cell membrane when and when not to open its holes up to let things in and out.	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
cells change prokaryotesprotects nucleuscirculates other cells	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
Three processes used by cells to control the movement of substances across the cell membrane is type of phase their on, the protein that tells when to replicate.	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
One process that a cell uses to control the movement of substances across the cell membrane is the surface area. If the surface area is too large, the cell won't let any more substances move throughout the cell membrane. Another way is facilitated diffusion. This controls the amount of substances that are allowed to enter the cell.	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	1
Diffusion is the process when a substance is transfered from inside the cell to outside.  This process does not require any energy.Active transport is the movement of substance from a low concentration to a high one.  This does require energy.Osmosis is the movement of water through the cell membrane.  The cell membrane descides what water goes in and out of the cell.	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	2
There is Active transport, Passive transport, and something else.	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
The cell can use passive transport, which allows things to freely move in and out of the cell given the concentration of the matter. Active transport uses energy from the cell to move materials against the gradient. One form of this moves materials out, called endosymbiosis. Another form moves them inside the cell, called exosymbiosis.	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	1
reproduction, cellular communication, cellular reproduction	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
Run DNA, Datizing.	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
One processe is called cell divison	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
REPRODUCING, GROWNING, AND LIVING SPACE	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
THEY MOVE THROUGH THE CELL SYSTEM.THEY MAKE SURE THAT THE CELLS ARE NOT INFECTED WITH DISEASES.THEY REPRODUCE AND MAKE NEW CELLS FOR THE CELL MEMBRANE	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
-blood flow-energy-vains	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
1.proteins2.dna3.rna	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
1 copy2 reproduce3 do it over again	1.     -Osmosis is how water gets diffused thru the membrane. 2.     -Active Transport is where an enzyme opens the cell membrane for an object to come in, and extra energy is needed to assist the object into the cell.3.     -Passive Transport is where an enzyme opens the cell, but the object doesn't need the extra energy to come in.	Three processes used by cells to move substances across the membrane are Osmosis, Diffusion, and Active Transport. Active transport uses energy to move substances from a low concentration to a high concentration. Diffusion carries substances from a high concentration to a low concentration. Also Osmosis takes water only and moves it from a high concentration to a low concentration.	The first type of movement is called active transport. In this kind of movement the cell has to use energy to transport substances across the membrane. This type of movement requires energy from the cell. An example of active transport is moving particles from an area of lesser concentration to an area of greater concentration. The next for of transport is facilitated diffusion. In this type of transport the cell does not use energy. An example of facilitated diffusion is moving particles from an area of greater concentration to an area of lesser concentration. The last process is passive transport. This is when the particles move with the concentration gradient and require no energy.	0
