studentAnswer	referenceAnswer	ref_1	ref_2	accuracy
white :: they paint the color whit because it at tracts less sun light .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	0
white :: white paint color because that way the dog wont be hot instead it would be cool	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
black :: it wil heat the dog house up more than the other colors .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
light gray :: eeee	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	0
black :: If the doghouse is black , it will absorb more energy then the other colors . This is apparent in the test , where the starting temperature for the glass jar was 24 ( DEG ) C , and the black jar went up to 53 ( DEG ) C , while the white jar only went up to 42 ( DEG ) C .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
light gray :: It will make it slighty cooler than hot . It will affect the dog house as making the dog house warm on cold days and not to hot on hot days .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
white :: That color would allow the doghouse to be cooler and not so hot and stuffy .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
white :: white because it dosnt obsorb as much heat as dark lids .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
light gray :: The color of light gray might affect the dog house by keeping it the right temprature ( not too cold or too hot ) because the darker the color the hotter it gets and the lighter the color the cooler it gets , according too the data in which i got the information .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	2
white :: the wite color will make the dog house cooler so it wont be hot and stuffy .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
black :: If you had a dog house black then all the the rmal enegy will go to it and be warmer for your dog . Inside the dog house would be warm for your dog to live in . As it shows in the data black was with the highest temperture .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
white :: if the dog house was painted black and was exposed to the sun for to long it would get to ht .now if it was painted white the house wont get to hot	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
dark gray :: dark gray because the temperature wont be to hot or to cold it would be just the right temperature for the dog .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
light gray :: The light gray only attracts 45 degrees celci us and that is pretty warm . During the winter the dog won't freeze and during the summer it won't sweat a lot .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
dark gray :: The color will affect the dog house by keeping it warm in winter and not so hot in summer .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
white :: white because if not you could over heat the dog yu want to keep it cool	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
white :: A white paint on the dog house might work the best for summer and according to the data table , the white color's average temperature was the lowest so it will be good for days when it's hot .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	2
white :: white so it doesnt get hot in there when its summer . cause darker colors attract heat	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	0
light gray :: This color might affect the doghouse because when the weather is warm outside the doghouse will stay cool but also be a bit warm . Also , when the weather is cold outside the doghouse will be warm but aslo a bit cool . I know this because when the light gray lid was used on the jar the temperature inside the jar was average and stayed cool . However the lid was also a bit warm . The lowest temperature inside the glass jar with the light gray lid on was 44 ( DEG ) C while the highest was 46 ( DEG ) C which , if this is the same with the doghouse will make the doghouse feel like a great temperature .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	2
white :: it would make it cooler inside because white reflects the sun rays and black absorbs them .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
black :: The darker the color , the warmer it will be inside of the doghouse becuase darker colors absorb more energy .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
light gray :: The best color to paint a doghouse would be light gray because according to the selection light gray was cooler than black by 8 ( DEG ) and it was 3 ( DEG ) hotter than white which would allow the dog to be cooler in the summer but still warm in the winter	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	2
black :: the inside of the doghouse would be much warmer inside the doghouse then the other colors . the black attracts more heat .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
white :: White paint would be best because it would keep the interior of the dog house cool . The white lid had an average of 42 ( DEG ) C while the black lid got up to 53 ( DEG ) C . Unless you want your dog to be too hot in his or her doghouse , I suggest you paint it white . Also , white looks much better on houses than black , dark grey , or light grey .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	2
dark gray :: the dark gray might effect the iside by the temputer because the starting temputer in the exsperiment was 24 degrees and it ended up being 48 degrees each time	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
light gray :: Using alight gray paint on a dog house will help keep it warm inside on cold days and cool inside on warm days so the dog is always comfortable . I would pick light gray for the color because it had an average temperature of 45 ( DEG ) C inside the glass jar and that is a nice even temperature for cold and warm days .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	2
black :: They should paint the dog house black because that on avergage had the highest temperature of 53 ( DEG ) C . Which was 5 ( DEG ) C higher than the second warmest roof color of Dark Gray and 11 ( DEG ) C higher than the coldest roof color , white .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
dark gray :: it wont be too hot or too cold .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
dark gray :: dark gray	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	0
dark gray :: The white paint would reflect all of the light rays , therefore keeping the dog house cooler for the dog to escape the heat . The black lid had an average of 53 ( DEG ) C air temperature in side the jar after 10 minutes , but the white lid had and average of 42 ( DEG ) C air temperature inside the jar , after 10 minutes . This is a difference of 11 ( DEG ) C . The white dog house would keep a dog cooler than any other color of paint .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	2
white :: The color White will affect the dog house , by in the summer when it is hotter outside the white wont absorbe to much heat , keeping the dog house cooler . The average temperature for the Whute lip was 42 ( the coolest temperater ) And the average for black was 53 ( the highest ) the lower the number the cooler it is . White would be the best choice for the doghouse .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	2
black :: Black is the best color because it increases the air temperature so the dog won't be cold .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
light gray :: Using Light Gray would keep the tempurature at an even or equal rate . If it was cold , it wouldn't keep it as warm , but not super cold either . If it was hot outside , the dog house would keeps orta cool , but not extremely hot either . The average of Black is a high at 53 degrees . which is super hot . Then White would be too cold at an aver age temp at 42 degrees .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	2
white :: The white paint will keep the dog house warm in the winter but won't be too hot in the summer . The average temperture of the white lid was 42 ( DEG ) C . This way the dog will be comfortable in the house with the white paint color .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	0
light gray :: Light gray might affect the doghouse because it will absorb enery , making the inside warm for the dog . Since the color doesn't absorb all of the energy , the doghouse will still be cool compared to having the paint black and keeping all of the energy in . Light gray paint will absorb only a certain amount of energy .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
black :: white because it was less heat in 10min . Also the temputers only got to around 40- 45 ( DEG )	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
light gray :: Light gray because it would keep the dog house warm and still a little bit cool for the dogs temperature . The temperature stays to an average of 45 ( DEG ) C .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
white :: white paint will keep the inside of the dodho use cool because in their expirment the tempature of the white was 42 ( DEG ) c it will keep the dog comfortable .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	2
black :: in the summer it can make the inside of the dog house hot .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
white :: dark colors will seem confusing just keep it white	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	0
white :: Brandi and Jerry should design a doghouse with the color white , because the white lid's average air temperature in the jar was only 42 ( DEG ) C , the lowest temperature of all the lids . This would make the doghouse have a lower temperature when exposed to light , to keep the dog cooler . As you can see the average air temperature in the jar for the white lid was only 42 ( DEG ) C as compared to the black lid which had an average of 53 ( DEG ) C . This is an increase in 11 ( DEG ) C a clear in crease of air temperature in the jar from the white to the black lid , and therefore showing that with the white paint the air temperature within the doghouse when exposed to light will be the lowest compared to all other paint colors tested .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	2
white :: The color will reflect most of the heat and the inside of the doghouse will stay cooler . In the experament , the temperature of the jar with the white lid only was raised an average of 16 ( DEG ) C .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
white :: By painting the doghouse white , the temperature in the doghouse will not be that high . according to the experiment , using a white lid will keep the temperature inside the jar low . so by painting the doghouse white , the temperature in the doghouse will stay low .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	2
dark gray :: This color will absorb enough energy to where the air temperture is comfortable and not very cold or very hot .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
white :: The best color for the doghouse will be white because of the results both Brandi and Jerry did white seem to be the color that is way more cooler than any other colors by this I mean in average tempeture for the color white was 42 ( DEG ) C which means that the dog will feel freash being inside the doghouse every day it not to cold but not to warm either .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
light gray :: black holds heat in so it would be to hot and white hardly holds any heat .so light gray can still hold heat while giving the dog that nice cool feeling .	black :: black might affect the dog house because then the doghouse can get to hot for the dog . iknow this because in the results black got the hottest .	white :: It will kepp the dog house cool and not to hot because in the table a black lid had an average of 58 degrees and the white lid had an averge of 42 degrees . There for if the dog house was painted a darker color the doghouse would get to hot inside .	white :: Brandi and Jerry should use white paint because in the experiment , the jar with the white lid increased the least in temperature . It increased 18 ( DEG ) C while the black lid made the temperature increase 29 ( DEG ) C . Therefore , the white paint should be used so that the dog house doesn't overheat .	1
