studentAnswer	referenceAnswer	ref_1	ref_2	accuracy
The effects that Mr. Leonards past was on paul was that it reminded paul of himself. He felt the embarrisment When he was called apone to read or when he did not know an awnser every one else new. It all reminded him of Mr. Leanard who was a track star that flunked out of college because he could not read.     Paul then deliberates that because Leanord is helping him at track he will help leanord read.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	2
Mr. Leonard going to the learning center	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	0
Paul learns that Mr. Leonard was a trackstar in college. Paul soon realized that Mr. Leonard was a superb athlete, but was not the best student. Mr. Leonard tells Paul he flunked out of college. Knowing this, Paul is now motivated to take his grades seriously.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	2
The background information that Paul receives about Mr. Leonard motivates him in two ways. It motivates him to work harder on his studies and not repeat the same mistake that Mr. Leonard made in his college days and it also motivates him to help Mr. Leonard to learn how to read better. He helps him to read better because of the help Mr. Leonard provided him in the hurdles. This is, in a way, his repayment to Mr. Leonard and it will also help him appreciate school more. The background information helped the Paul understand more about Mr. Leonard, while at the same time, it helped the reader understand the motives behind what Mr. Leonard did.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	2
When Paul goes to the track coach, the coach tells Paul to look up the name 'Grabowski.'  Paul follows directions and finds out about Mr. Leonard's past.  The website tells Paul that Mr. Leonard broke the 400 meter hurdle record as a freshman in college.  When Paul asks Mr. Leonard about this, Mr. Leonard comences to tell Paul that he was a fantastic runner, but a less than average student.  Paul takes this information as an encouragement.  It encourages him to excel in both school and sports.  Mr. Leonard's past also encourages Paul to help Mr. Leonard by helping him learn how to read.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	2
Mr. Leonard was a good athlete when he was younger, but he couldn't read, he was just not a good student much like what Paul seems to be like since he cannot read. So when Mr. Leonard sees him in the hallway over and over again going to his study tables he notices that Paul seems like a motivated kid that wants to do well. So then Mr. Leonard thinks that he should ask Paul to start hurdling, and if he works hard in that just like he does in school, then maybe he can go off to college for hurdling but if he gets good grades he won't flunk out and that will make Mr. Leonard forget about his past a little.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	0
The information concerning Mr. Leonard gave Paul motivation. I believe this is because Paul has finally met someone who understands his struggles with reading. After discovering that Mr. Leonard could not read, Paul immediately wanted to help him as Mr. Leonard had helped Paul with the hurdles. Paul saw that not being able to read had damaged Mr. Leonard's life and he felt the need to help Mr. Leonard. Paul shows this by saying 'C'mon, Mr. Leonard. It's time to start your training.' Also, seeing their similarities motivated Paul to better himself in education and with the hurdles. This is the effect which Mr. Leonard's background information had on Paul.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	2
Paul is surprised that Mr. Leonard went to collage and won nantionls when he was a freshman in collage. He also was curious of why he quit.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	1
The information that Paul finds about Mr. Leonard is that he couldn't read in school either, but he broke records. Paul was shocked that Mr. Leonard didn't tell him about how good of an athlete he was. Paul was also shocked to the discovery that Mr. Leonard couldn't read either. Paul knew that Mr. Leonard was probably embrassed because he couldn't read and Paul knew how it felt.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	2
paul might thought that he did not know what he was doing.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	0
He didnt know that Mr. Leonard was a track runner and it pushed him to do better.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	1
Mr. Leonard has helped Paul building his skill as a hurdler and Paul decides to help Mr. Leonard learn how to read.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	2
After learning about Mr. Leonard's past he relizes why he is being helped by Mr. Leonard because in high school Mr. Leonard was a poor reader, too. Paul decides he wants to help Mr. Leonard to repay him for all that Mr. Leonard has done for him by helping train to be good at something.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	1
Mr. Leondard has done well so he trys to teach someone he can pass down too.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	0
After Paul learns of Mr. Leonard's past, he is curious and surprised. Paul learned of his achievements and wondered why he didn't continue to do track after he won the nationals. It was hard for Paul to understand why so much talent went to waste until he found out that Mr. Leonard wasn't able to read. Paul felt closer to Mr. Leonard because they had the same emotions.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	2
The background informations effect on Paul is that it inspires him. He sees how even though Mr. Leonard couldn't read that he still excelled past people in something else. Paul looks up to Mr. Leonard and Paul wants to return the favor and help Mr. Leonard.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	2
Mr. Leonard is a hall moniter, which makes Paul think that he is just another teacher or adult that nobody wants to talk to.  He kept students in line and out of trouble.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	0
he starts workimg out with the track team	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	0
The background information that Paul gets makes him see that he was not the only one that couldn't read. He is touched by the fact that Mr. Leonard took his time to coach him into being better. He wants to do something nice for Mr. Leonard just like he did for him.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	2
When Paul gets information about Mr. Leonard about his pass it helps to motivate him to shoot for his dreams even if he does failed atleast he try to do it.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	1
Background information can actualy help Paul. As to whether or not something has happened to the other person or not in the past, and give information about a persons past.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	0
He understands how he feels because he has the same problems.But he is getting help and is getting better.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	1
paul feels petrayed becuase he should have told him at the begginning that he was a star .	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	0
This information on Mr.Leonard makes Paul wonder why Mr.Leonard didn't finish college. It also made Paul wonder why Mr.leonard had the job that he had because he was a track star and he broke records.  How this information and what Mr.Leonard told him all sounded so fimiliar to him because he was treated the same way how he couldn't read and was teased because he didn't know the answer to a question that evryone else knew.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	0
Paul confronts Mr.Leonard about the information he has discovered and, talks about how come Mr.Leonard didn't tell him about him breaking track records.He also asks what happened to him breaking records and mr.Leonard told him he flunked out of college.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	0
Paul was pretty shocked when he learns more about Mr. Leonard. He is also very suspicious because Mr. Leonard never shared this with him. Knowing this helped motivate Paul in track, and learning to read.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	1
Paul was a poor reader.  Knowing that Mr. Leonard had flunked out of college just because he was a bad learner made him realize that they had something in common.  Mr. Leonard worked with Paul to get better at track.  Mr. Leonard told Paul to keep trying and work hard.  Paul hearing this knows now that you have to keep working hard and keep trying to succeed.  Paul knows that Mr. Leonard should keep trying with his grade and in time he will get better.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	2
Near the end of the story, Paul reads that Mr. Leonard has had problems with reading, although he was a great track hurdler. That had a big effect on Paul because Paul has the same problem, which is That he can't read. He goes to the remedial reading program so he can learn to read. The coach knew that, so he had Paul do the hurdles so he could show Paul that even though you can't read, you can still do well in other areas, but you should still try your hardest cause life is hard when you can't read well.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	0
It made him think about his reading problem, and that he needs to keep it up and he'll get better, which motivated him to help Mr. Leonard to learn to read.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	1
The words that Mr. Leonard said were all too familiar to Paul. He felt embarrassment when he got called on in class to read out loud.	Paul finds out that Mr. Leonard was a track star but he could not read. 'No school wanted a runner who couldn't read.' Paul listened to Mr. Leonard about his past and realized that is was similiar to his present. Paul decided that because Mr. Leonard had helped him with track that he needed to help Mr. Leonard out with his reading. 'C'mon, Mr. Leonard, it's time to start your training.'	It shows that even if you cant read, just like Mr. Leonard, it dosent mean that you should stop trying in life. Just like when he went to college but lost his scholarship because he couldn't read, that didnt stop him from breaking records on the field. So it just showed Paul that he shouldn't give up just because something gets hard in life.	In knowing Mr. Leonard's background information, Paul feels like the two can relate now. After Mr. Leonard tells Paul about his inability to read, Paul states 'The emotions in Mr. Leonard's words were all too familiar to me.' This statement supports the fact that Paul feels empathy for Mr. Leonard because the two of them have experienced the same struggle in school.	0
