studentAnswer	referenceAnswer	ref_1	ref_2	accuracy
The author organizes the article by introducing what is space in the junk. The author gives us specific information about the satellites. Then the author beggins to tell us it problems and ho wdoes it affects us.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
The author of 'Orbiting Junk,' is explaining that there is junk in space that can come doen to earth that can made more damage that can have more damage. But with more smaller junk can't be seen.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	0
They show the facts first and tell you what could happen	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	0
The author organizes the artical by	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	0
He organizes it well. He stays on task from going from one subject to another. The article is nice and clearly to read.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	0
He putsthe story together piece by piece so it all fits in perfect.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	0
From dangerous to most dangeous	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	0
The author organizes the article ina very logical way. They start out with a kind of story to grab the readers attention, and when their attention is directed to that certain point, the author starts to explain it. The author startes with how people began getting into space, and how space junk ends up in orbit, and ends that section by telling how satelites that malfunctions or breaks goes on an uncontrolled orbit. the next section explains the results when two such uncontrolled satelites collide, explaining that they create millions of tiny pieces of space junk. They end the article then explaining why the pieces of space jusnk, which are so small, actually make a difference.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
The author organizes this article by telling how space junk and  space exploration is harmful. It also goes in order from the smallest to the biggest problems that need to be taken care of.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
The other organizes it by telling you what it is, then it tells you how they become uncontrolled orbits and can have risks of colliding with eachother. Which can be very harmful to us, becasue they go at really fast speeds. Then it explains how they try to control that, but they cant do much but watch them.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
The author organizes the article with mind grabbing statements, then explaining what space junk is, how it is created, how it can crash, and what impact it makes.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
The author organizes the article by telling the information to the reader in order and is not all scrambled up. The author talks about Space Junk and what it is. He tells us what it does and how it acts in space. Then he talks about its crash course and about how the little pieces of rock can cause serious damage to the spacecraft.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
The author organizes it by telling you what 'Space Junk' is and then he goes back and says whay it does to effect us. People do not realize what harm it could have.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
To begin, the author grabs the reader's attention with an interesting introduction. He/she then adresses the problem about 'space junk'. In the next section, the author explains what exactly 'space junk' is and gives some background information on it. The next section explains the dangers of the floating dead satellites, and gives an example 'in 2008, a tool bag escaped from the grip of an astronaut doing repais on the Internationaal Space Station'. In the last section, he/she describes what scientists are trying to do to solve the persistent and increasing problem that is 'space junk'.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
The author talks about how bad space junk is. He gives souportive detaels about why its bad.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	0
The autor organizes the article by making different headlines for different topics. They set out certain bullet points that they want to talk about and then once they've mentioned the problem in the headline then they go into more detail about it. They have three different things that they talk about specificaly, one being 'What is Space Junk, the second being 'Crash Course' and the third being 'Litlle Bits, But a Big Deal.' The autor makes this an easy read becasue you don't have to read the whole thing to find what you're loooking for because they broke it up into diferent topics and into different paragrapghs.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
The author organize the article because you should grab your telescope and look up the sky to see a planet that the satellite would crash another satellite to cause a space pollution try to protect the outer space.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	0
The author organized the article in a sequence of events ranging from how the satellites got into space to how they crash and then tells the reader of the broken satellites severity to other space crafts in orbit.  The author also labeled the paragraphs with specific titles that forshadowed what you was going to be reading next.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
The author at first gives you some background information on the space race between Russia and the United States.He then talks about how the satellites that were launched need repaired or sometimes crash into each other which is a cause of the 'space junk.' The author then ends the article by telling us the danger and damage this little fragments can cause.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
The author organizes by descibing space junk. the how space junk can collide with other space junk, thus explaining how the collisions leave debris and cause a problem.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
The author organizes the article into different sections to emphasize specific details about a topic and give detailed information about individual topics.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
He puts every thing in logical order	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	0
The author of 'Orbiting Junk' organizes the article with subtitles. Subtitles allow the reader to sort of know what the next few paragraphs will be about and make it easier to find certain information throughout the article.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
The auther organizes the articles by titles about what he wants to talk about. Like in the article ' what is space junk?' he/ she talks about space junk and how it effects our admisphere and the rocketships in space.      In the article 'crash course he/she talks about how two satellites crsh into one anouther and how it effects the atmosphere and how it will cause truble in the fouter for spaceships.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
He starts with the first satellite being launched and how much space has changed since then.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
The author organizes the article by giving the readers background information about the crashes in the past. Then, it gives us information from the debris from the crashes between the satellites.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
First, the author gives an interesting statement that grabs the reader's attention. Then, they explain what the space junk is. They explain how space junk can become disabled objects and can circle the goble uncontrollably. Next, they tell how these disabled objects can create crashes that disassemble the ojects into tiny fragments. Finally, they state that the problem will continue and the space trash will increase causing harm that needs a solution.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
The author starts with a introduction. Then the author describes what space junk is. Next the author talks about how space junk can be created. Finally the author talks about how important it is that we try to solve the space junk problem.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
he organize by history first.Then tell about the course they take.Then its about trash in space.Last it give you information about space pollution.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	1
The author organizes the article in how the outer space is and what is going wrong with it.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	0
The way they organize this article is by explaning what space junk is to inform the reader.Then they explain the effect it has and why its a problem to our space program.then at last they give deatils about how it dangours and why we should do something about this problem.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
The author organizes the article by different concerns. For example, the first section, 'What Is Space Junk?' describes what 'space junk' is and how it negatively affects the environment. The second section, 'Crash Course', describes how the colliding of satellites affects the amount of microsatellites 'flying through space', which proposes a huge problem for astronauts trying to maneuver around them. The last section, 'Little Bits, But a Big Deal', describes that while the space debris may be very small they can pose a lot of damage on other spacecrafts, which could ultimately jeopardize the safety of astronauts.	The author organizes the article by catching your attention with shocking statements made in the introduction.  After that, the author explains three different problems that space junk creates.  At the end the author summarizes the article with a conclusion.	The author organizes the article by first letting the readers know what space junk was. How Space junk is formed and what happens to the debris in space.	The author breaks the article up into smaller sections.  By doing this I believe it makes the article more effective and easier to read.  It starts out by giving an introduction as to what the main idea of the article is going to be about and then goes farther into details.  In the details it gives us actual examples of the 'space junk' crashing into one another and making hundreds of microsatellites flying through space.  Then it gives us an example of how we my think a little tool box is no big deal, but then it explains how it really is a big deal.  Then it concludes by trying to make us think of ways that space junk could be cleaned up in the future.  I believe by organizing it this way it leads to a more effective and more interesting article.	2
