studentAnswer	referenceAnswer	ref_1	ref_2	accuracy
Pandas are similar to koalas because they both eat eucalyptus leaves almost exclusively as it states in the article. They are both different from pythons because they are not reptiles.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	0
Chinese pandas and Australian koalas are both specialist species, which are meant to survive to only one environment. They are different from pythons because pythons are a generalist species that can survive in varying environments or different food sources.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
Pandas and koalas are different from pythons because they have specific food sources that grow in certain parts of the world. Pythons on the other hand don't need a specific food source and can adapt to other food sources and climates.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
Pandas and koalas are similar because they are both exclusive to the place they live. You won't find pandas anywhere but China, same with koalas in Australia. This is different from pythons because the article said pythons can live anywhere from California to Delaware , any place with a climate similar to their original Asian habitat.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
Pandas in China and koalas in Australia because both species are specialist. The author provides support by saying that both species eat almost exclusivley one type of food. The contrast is that pythons are generalists who can move from different places and eat different foods wherever they go.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
Panda and koalas are similar by they eat greens. Pandas eat,bamboo and Koalas eat eucalyptus leaves. They are harmful and are sweet. They are both different to pythons by pythons are long, slim and dangerous and pandas & Koalas are fuzzy and harmless.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	0
Pandas in China and koalas in Australia are similar because they eat the same food all the time, there specialist. There both different from a pythons because a python eats a variety of food and can live anywhere, its a generalist.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
"The pandas of China and the koalas of Australia are similar because they are both categorized as a ""specialist"" species-in this case both types of animals eats only one type of food,which means they can only live in places where that food is available. On the other end of the spectrum if the pythons which is a ""generalist"" species - they can eat many different things and survive in different places, which means that pythons are more capable of spreading than pandas and koalas are."	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	2
Pandas in China are similar to koalas in Australia because they survive eating only one kind of plant, (bamboo for pandas, eucalyptus for koalas). While pythons can eat different kinds of animals and survive in different environments.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
The panda and the koala bear are both specialists so they only eat one thing and nothing else. The python will eat a variable of things and is a generalists.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
"Panda in china are similar to koalas in Australia because they are both specialist.A s the story says. ""A specialist is china's panda or Australia koalas bear. They are both different from python because a python is a generalist pythons can live almost any where.Pandas and koalas bear can only live in certain areas."	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
Pandas and koalas are a like because they only eat a certain type of food and a familiar to one region. Pythons however eat what can fit into their mouth and are spread over several different regions and are contng to spread endangered the southern U.S.A.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	2
Pandas in China are similar to koalas in Australia because they both eat just about the same way. Well the panda eats almost nothing but bamboo and the koala eats eucalyptus says in paragraph 21. However, they're both different because they both come from two different parts of the earth.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
Pandas in China are similar to koalas in Australia they both eat nothing but leaves. They are both different from pythons because in the article it says that a python can reach seven feet in length. Pythons are seen in multiple location in remote regions of the Everglades.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	0
Pandas in China and koalas in Australia are simmilar because they are herbavors and mostly calm and quiet. This differs from a python because it eats other animals, for example is aligator. And people are more widely scared of a python and not a panda or koala.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
Pandas in China An koalas in Australia are similar to one another because they are both considered specialist species.  A panda eats nothing but bamboo and a koala eats nothing but eucalyptus leaves. A python differs from these animals because it is a generalist and can adapt anywhere.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
Pandas in china are similar to koalas in Australia because they feed off of specific food, such as bamboo and eucalyptus. While pythons can be accustomed to cadira different variediles of animals. A python is invasive but has only one special need, which is habitat.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
Pandas in china are similar to koalas in Australia because they are both herbivors they are both different from  a python because a python is a carnivors able to swallow alligators and can breeds or double almost anywhere.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
Both pandas and koalas eat almost exclusively one type of food. However, the python, a generalist, can adapt to most food sources.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
They both are homnivores, but are mammals.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	0
Pandas in China are similar to Koalas in Australia because pandas eat bamboo because they are surrounded by it and Koala's eat eucalyptus leaves because they are surrounded by those.These 2 animals are both different than a python because pythons are more harmful and unlike pandas and Koalas will eat anything. In the article it says a phython are an alligator exploded.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
Panda's and koalas are similar because they eat one thing only like the panda eats bamboo and the koala eat eucalyptus leaves and the different from a python because pythons eat everything.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
"Koalas & Pandas are both animals that are becoming extinct. However, snakes are becoming overly popular. '...Hundreds of pythons out of the weeds"" (p 11) this shows how many snakes there really are."	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	0
Pandas in China are similar to koalas in Australia because they only eat one thing. Pandas eat bamboo and koalas eat eucalyptus. They are both different from pythons because pythons habitat stretching from California to Delaware and including much of the south. Pythons can conceivably snacking their way up to Potomac.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	0
The pand in China eats bamboo and koalas in Australia eats eucalyptus leaves are different than python because the eat plants.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	0
Pandas in China are similar to koalas in Australia because they only eat one thing. Panda eats bamboo and koalas eat eucalyptus leaves almost exclusively.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
Pandas in China are similar to Koalas in Australia because they both ate one type in which is all the eat. Pandas basically eat bamboos and koala bears eats only eucalyptus, pandas and koala bears are different than pythons because other animals live to eat them and pythons doesn't adapt to all weather (climate)	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
Pandas and koalas are similar because they are both specialists. As the article said, they eat only one kind of food, and live in only one place. This makes them different from pythons, which have proven themselves to be generalists, which were, originally from Asia. However, once introduced here, they can survive and thrive in the southern U.S.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	2
Well the article states that China's panda which eats nothing but bamboo's and the Australia's koala bear which eats eucalyptus leaves almost exclusively and the similarity them is that they eat mostly one type of food source even the it might be different.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
In paragraph 21 it say that China's panda bear eats only bamboo and Australia's koala bear only eats leaves. In paragraph 5 it says that snakes eat meat and that they are canivors. They are besicaly saying the bears are vegiterians & the snake canvores.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
Pandas in China and koalas in Australia they are both similar that eat plants and doesn't eat meat or human they are different to pythons that they are bears the pythons is a sneak and the python don't eat plants.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	0
Pandas in China are similar to koalas in Australia because they both have one major source of food to rely on. They are both different from a python because a python is a carnivore while pandas and koalas are herbivores.	A panda and a koala beer are similar because they both eat one type of food. A panda eats bamboo, and a Koala bear eats eucalyptus leaves. They are also both specialists, but a python is a generalist. Meaning they can adapt to their surroundings. Pandas and koala beers can't adapt.	Pandas in China and koalas in Australia are similar because they are both specialist species. They both require specific resources and climate to survive. These limits them to only their natural habitats. This makes pandas and koalas much different than pythons. Pythons are generalists and can survive in many different places. That is why pythons are being found naturally in Florida but not koalas or pandas.	"""Pandas in China are similar to koalas in Australia because they are both specialist. """"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"""". They both rely on specific food sources that are found only in certain areas. This differs from the pythons who can thrive in many different environments and have a more varied diet."""	1
